Anime_id,Title,Genre,Synopsis,Type,Producer,Studio,Rating,ScoredBy,Popularity,Members,Episodes,Source,Aired,Link,is_hentai
2019,DNA Sights 999.9,"['Action', 'Adventure', 'Drama', 'Sci-Fi']","After a meteor hits Earth, traitor forces have (for all intents and purposes) taken over, and the people are suffering. In the chaos, a boy named Tetsuro Daiba, who had lost his parents in the meteor hit, is paid a visit by Mello, a mysterious woman appearing in a bright light. When Daiba comes to, he finds itself in a spaceship infirmary under observation. Stealing a fighter that he didn`t know how to pilot (until he tried it), he breaks out, flying like a total pro. 
 
He was able to remember how to pilot from his DNA memory... and to find out more, his doctor friend takes him to his secret underground lab, in which he acts as a professor to find out ways to stop the traitor regime. When the forces invade to take him back, a girl named Rei Yuuki mysteriously shoots down their entire carrier with only a fighter jet! Apparently, both have mysterious powers that the enemies want, which may or may not be connected to their being the only two known survivors of the meteor impact. 
 
While looking for a third survivor (which turned out to be a cat), the two are taken by force to Queen Photon (ruler of the traitor regime), who claims that she is out to SAVE the Earth from those who sent the Meteor. The two don't know whether to believe her or Mello until the (telepathic) cat breaks them out of the Queen's sealed chamber, and Mello comes to straighten things out. That's when the two (er, three) of them make a choice... Stay on a planet that can't support their advanced race, or strike out into the unknown of space? 
 
(Source: ANN)",OVA,,['Madhouse'],6.16,464.0,8091.0,1441.0,1.0,Manga,"Dec 18, 1998",https://myanimelist.net/anime/2019/DNA_Sights_9999,False
563,DNA²,"['Comedy', 'Romance', 'Sci-Fi']","Karin, a DNA operator from the future, is on a mission to change the course of History by stopping Junta Momonari from becoming the Mega-Playboy who fathered 100 children and led to the overpopulation of the world. But Junta is no playboy; in fact he is allergic to girls. But when Karin shoots him with the wrong DNA-altering bullet, he starts sporadically becoming the Mega-Playboy capable of charming any woman. Karin must try to restore the situation to normal before the change to Mega-Playboy becomes irreversible.  
 
(Source: ANN)",TV,"['Starchild Records', 'Movic', 'Nippon Television Network']","['Madhouse', 'Studio Deen']",6.8,14095.0,2472.0,27742.0,12.0,Manga,"Oct 7, 1994 to Dec 23, 1994",https://myanimelist.net/anime/563/DNA%C2%B2,False
23333,DRAMAtical Murder,"['Action', 'Sci-Fi', 'Super Power', 'Psychological']","Some time ago, the influential and powerful Toue Inc. bought the island of Midorijima, Japan, with the plans of building Platinum Jail—a luxurious utopian facility. Those who are lucky enough to call it home are the wealthiest citizens in the world. The original residents of the island, however, were forced to relocate to the Old Residential District; and after the completion of Platinum Jail, they were completely abandoned. 
  
""Rib"" and ""Rhyme"" are the most common games played on the island. Rib is an old school game in which gangs engage in turf wars against each other, while Rhyme is a technologically advanced game wherein participants fight in a virtual reality. To be able to play Rhyme, you must have an ""All-Mate"" (an AI that typically looks like a pet), and the match must be mediated by an ""Usui."" 
 
Aoba Seragaki has no interest in playing either game; he prefers to live a peaceful life with his grandmother and All-Mate, Ren. However, after getting forcefully dragged into a dangerous Rhyme match and hearing rumors about disappearing Rib players, all of Aoba's hopes of living a normal life are completely abolished. 
 
[Written by MAL Rewrite]",TV,"['Avex Entertainment', 'Nitroplus', 'DIVE II Entertainment']",['NAZ'],6.28,40193.0,963.0,101074.0,12.0,Visual novel,"Jul 7, 2014 to Sep 22, 2014",https://myanimelist.net/anime/23333/DRAMAtical_Murder,False
1314,DT Eightron,"['Action', 'Sci-Fi', 'Shounen']","Shu is from Datania, a country that makes young children work. He and his friends were trying to escape when they met the Returners. The Returners are some kind of rebels to Datania. Shu goes with the Returners to fight Zero, Nines, and his men who are after DT, a special substance inside humans. 
 
(Source: ANN)",TV,['Fuji TV'],['Sunrise'],6.39,327.0,8694.0,1187.0,26.0,Manga,"Apr 18, 1998 to Nov 6, 1998",https://myanimelist.net/anime/1314/DT_Eightron,False
10259,Da Yu Hai Tang (Movie),"['Adventure', 'Drama', 'Romance', 'Supernatural']","In an old mythical world, there reside spirit-like beings who oversee the natural order of the mortal realm. One of them, a young girl named Chun, has just come of age and must undergo her rite of passage by experiencing the human world for herself. While there, she gets caught in a fishing net during a storm and is rescued by a human boy. 
 
However, the boy ends up drowning during the incident, and Chun returns to her realm full of guilt. Afterwards, she meets the Soul Keeper and decides to revive the boy in exchange for a part of her lifespan. Little does she know, meddling with the natural order of the world has severe consequences. 
 
 Da Yu Hai Tang  is a story about sacrifice and redemption as Chun comes to terms with the limitations of her powers and deals with death, love, and her own emotions. She must decide if she will sacrifice everything to save the human boy or forsake her moral obligation for the order of the world. 
 
[Written by MAL Rewrite]",Movie,"['Enlight Pictures', 'Studio Mir']",['B&amp;T'],7.82,2331.0,2917.0,13915.0,1.0,Original,"Jul 8, 2016",https://myanimelist.net/anime/10259/Da_Yu_Hai_Tang_Movie,False
40233,Da Zhu Zai,,,,,,,,8533.0,1554.0,,,"Aug 7, 2019 to Oct 17, 2019",https://myanimelist.net/anime/40233/Da_Zhu_Zai,False
233,Daa! Daa! Daa!,"['Comedy', 'Sci-Fi', 'Shoujo']","Miyu is an 8th grade girl, whose parents have been hired by NASA. They take off to America leaving Miyu with Mr. Saionji. Later, Mr. Saionji decides to go on a 1 year long trip to India leaving Miyu alone with his son, Kanata. More complications rise when an Alien baby and his babysitter pet crashes/lands in their house. To make things worse, alien baby starts calling Miyu and Kanata Mom and Dad, also showing ESP power and floating around.  
 
(Source: ANN)",TV,,['J.C.Staff'],7.78,6589.0,3396.0,15187.0,78.0,Manga,"Mar 28, 2000 to Feb 26, 2002",https://myanimelist.net/anime/233/Daa_Daa_Daa,False
1778,Dae Jang Geum: Jang Geum's Dream,"['Adventure', 'Comedy', 'Historical']","Story is about the girl Jang Geum who wants to be a cook. She gets accepted as a palace servant. Clever and cheerful Jang Geum quickly finds friends. But all to soon she encounters intrigue and corruption.  
 
A Korean/Japanese joint production.",TV,['Heewon Entertainment'],,7.21,451.0,7638.0,1794.0,26.0,Other,"Oct 29, 2005 to Apr 29, 2006",https://myanimelist.net/anime/1778/Dae_Jang_Geum__Jang_Geums_Dream,False
31636,Dagashi Kashi,"['Slice of Life', 'Comedy', 'Shounen']","Out in the countryside stands a sweet shop run by the Shikada family for nine generations: Shikada Dagashi, a small business selling traditional Japanese candy. However, despite his father's pleas, Kokonotsu Shikada, an aspiring manga artist, adamantly refuses to inherit the family business. 
 
However, this may start to change with the arrival of the eccentric Hotaru Shidare. Hotaru is in search of Kokonotsu's father, with the goal of bringing him back to work for her family's company, Shidare Corporation, a world famous sweets manufacturer. Although the senior Shikada initially refuses, he states that he will change his mind on one condition: if Hotaru can convince Kokonotsu to take over the family shop. And so begins Hotaru's mission to enlighten the boy on the true joy of delicious and nostalgic dagashi! 
 
[Written by MAL Rewrite]",TV,"['Pony Canyon', 'TBS', 'DAX Production', 'BS-TBS', 'Shogakukan', 'Lawson', 'RAY', 'U-NEXT', 'Nichion']",['feel.'],6.71,93736.0,364.0,219598.0,12.0,Manga,"Jan 8, 2016 to Apr 1, 2016",https://myanimelist.net/anime/31636/Dagashi_Kashi,False
933,Dai Mahou Touge,"['Comedy', 'Magic', 'Supernatural']","Punie is next in line to become queen of Magical Land. However, she must spend a year on Earth before she can inherit the throne, so she transfers into a school in Japan. She's usually a sweet and gentle girl... that is unless someone does something to displease her, then she'll drop the act. She won't hesitate to whip out her magic stick and cheerfully rain bloody destruction down on the hapless fool, or barring that, simply use wrestling moves she calls ""Submission"" to punish them. Accompanied by her animal mascot Paya-tan, who makes regular attempts on her life (still bitter about being defeated and then forcibly recruited from Waku Waku Mascot Village), and forced to fend off random attacks by various people from her Kingdom who all have different reasons for wanting her dead, she must complete this year of training on Earth without fail.",OVA,,['Diomedea'],7.06,9531.0,2805.0,23354.0,4.0,Manga,"Mar 20, 2006 to Mar 21, 2007",https://myanimelist.net/anime/933/Dai_Mahou_Touge,False
2724,Daicon Opening Animations,"['Action', 'Sci-Fi', 'Adventure', 'Music', 'Mecha']","A girl is visited by two men from a space ship. They give her water she needs to water her Daicon (radish). On her journey to deliver the water, this girl has to fight demons and giant robots. 
 
(Source: ANN)",Special,,['Gainax'],7.73,5838.0,3843.0,10097.0,2.0,Other,"Aug 22, 1981 to Aug 20, 1983",https://myanimelist.net/anime/2724/Daicon_Opening_Animations,False
956,Daikuu Maryuu Gaiking,"['Adventure', 'Mecha', 'Sci-Fi', 'Shounen']","Earth is still in danger: aliens from planet Zeraz are willing to invade our planet because theirs is being swallowed by a Black Hole. Led by Great Darius and his four generals, they begin seeding death and destruction. When an ESP warrior is killed by aliens, professor Hi-Tech understands the danger and builds the huge Space Dragon (Daiku Maryuu) piloted by Pete, and the gint robot Gaiking whose pilot is Sanshiro Shiwobuki, an ex-baseball player. Daiku Maryuu is a big dragon shaped spaceship and his head is the Gaiking torso. When the Gaiking enters the action, Daiku Maryuu launches other Gaiking's components and then it re-unite neck with tail, becoming unbreakable. 
 
The story chronicled the battle between the crew of the semi-transformable carrier Daikuu Maryuu and the Super Mecha Gaiking against an invading race of aliens from the planet Zela, whose home planet is facing destruction by a black hole. The robot Gaiking was piloted by a baseball star named Sanshiro Tsuwabuki (Sanshiro's name was changed to Aries Astonopolis for the English version of the show with the carrier being called the ""Great Space Dragon"", a literal translation of ""Daikuu Maryuu"". Gaiking was notable for being one of the few super robot series to take place in real places outside of Japan, and for being the first Super Robot series to have a mobile carrier for the chief robots. 
 
(Source: ANN)",TV,['Dynamic Planning'],['Toei Animation'],6.91,318.0,8522.0,1238.0,44.0,Original,"Apr 1, 1976 to Jan 27, 1977",https://myanimelist.net/anime/956/Daikuu_Maryuu_Gaiking,False
1819,Daimajuu Gekitou: Hagane no Oni,"['Mecha', 'Horror', 'Sci-Fi']","In the year 1999, a team of UN scientists in an attempt to tap into a new energy resource on a deserted island called Sansara, unknownigly open a portal to another universe, unleashing dormant biomechanical entities. Three years later, Takuya Goroza returns to the island of Sansara urged by a mysterious request by college chum Haruka Alford. Little does he know, his old friend isn't what he appears to be...  
 
(Source: ANN)",OVA,['AIC'],,5.35,595.0,8084.0,1504.0,1.0,Unknown,"Dec 10, 1987",https://myanimelist.net/anime/1819/Daimajuu_Gekitou__Hagane_no_Oni,False
2312,Daishizen no Majuu: Bagi,"['Action', 'Romance', 'Sci-Fi']","Ryo is sent out by the people of a village to kill the monster which has been attacking the villagers. It is rumored that this monster is a cat-woman named Bagi. As Ryo waits for the monster to come to its watering hole, he thinks back to how he first met Bagi as a kitten who learned how to write, and later reenters his life on a quest to discover who and what she really is. But now she has gone wild, and as the time of her arrival approaches, he strengthens his resolve to kill her. 
 
(Source: ANN)",Movie,['Tezuka Productions'],,6.47,862.0,7692.0,1901.0,1.0,Unknown,"Aug 19, 1984",https://myanimelist.net/anime/2312/Daishizen_no_Majuu__Bagi,False
2913,Daisougen no Chiisana Tenshi: Bush Baby,"['Adventure', 'Drama']","When Jackie Rhodes, a british girl living in Kenya with her family, finds an ill animal called a Bushbaby, she adopts him, calls him Murphy and nurses him back to health. Murphy, Jackie, her family and their friends go on many adventures involving wild animals, poachers and more. But when Jackie's father is recalled to England, Jackie must leave her life in Africa behind. However, before she can go, Jackie, Murphy and Tembo, a friend of Jackie's father, go on one last adventure: they must cross the dangerous savannah to escape the poachers and corrupt police officers chasing them. Along the way, Jackie teaches the now domesticated Murphy to survive in the wild, so that, before she leaves, she can release him in his natural habitat. 
 
(Source: ANN)",TV,['Fuji TV'],['Nippon Animation'],7.26,372.0,8352.0,1273.0,40.0,Unknown,"Jan 12, 1992 to Dec 20, 1992",https://myanimelist.net/anime/2913/Daisougen_no_Chiisana_Tenshi__Bush_Baby,False
